UnitID,Institution Name,Long-term investments (F1011_F2_RV),Property  Plant  and Equipment  net of accumulated depreciation (F1011_F2_RV),Intangible Assets  net of accumulated amortization (F1011_F2_RV),Total assets (F1011_F2_RV),Total liabilities (F1011_F2_RV),Debt related to Property  Plant  and Equipment (F1011_F2_RV),Total unrestricted net assets (F1011_F2_RV),Total restricted net assets (F1011_F2_RV),Permanently restricted net assets included in total restricted net assets (F1011_F2_RV),Temporarily restricted net assets (F1011_F2_RV),Total net assets (F1011_F2_RV),Total revenues and investment return (F1011_F2_RV),Total expenses (F1011_F2_RV),Other specific changes in net assets (F1011_F2_RV),Total change in net assets (F1011_F2_RV),Net assets  beginning of the year (F1011_F2_RV),Adjustments to beginning of year net assets (F1011_F2_RV),Net assets  end of the year (F1011_F2_RV),Investment return - Total (F1011_F2_RV)
186131,Princeton University,17162603000,2789075000,0,20753010000,3500448000,1609102000,6673136000,10579426000,1667243000,8912183000,17252562000,3859237000,1286513000,9331000,2582055000,14670507000,0,17252562000,3044512000
455770,Providence Christian College,41730,101701,0,1125008,1855373,0,-761971,31606,15000,16606,-730365,2568183,2492030,0,76153,-806518,0,-730365,37163
217402,Providence College,173544328,244324629,0,476387973,98836381,70557898,257973810,119577782,61557471,58020311,377551592,185557350,142829558,0,42727792,334823800,0,377551592,28874617
199412,Queens University of Charlotte,84124231,57124888,0,180477298,32525542,20920000,91659826,56291930,17675042,38616888,147951756,98932771,48639545,0,50293226,97658530,0,147951756,9293150
148131,Quincy University,13455571,33962697,0,53099493,21624108,16671907,12559107,18916278,12928366,5987912,31475385,27944962,24888906,-9177,3046879,28428506,0,31475385,2667963
130226,Quinnipiac University,309776671,801380463,0,1166284904,553367485,490754310,577809243,35108176,18351615,16756561,612917419,320672655,219469981,0,101202674,511714745,0,612917419,53611137
384421,Rabbi Jacob Joseph School,0,1494136,0,2210210,370200,197389,1840010,0,0,0,1840010,2140307,2124180,60,16187,1823882,-59,1840010,-226
194657,Rabbinical Academy Mesivta Rabbi Chaim Berlin,0,0,0,633029,61833,0,571196,0,0,0,571196,2846724,2832362,0,14362,556834,0,571196,0
194693,Rabbinical College Beth Shraga,0,988414,45704,2957606,1906610,1906610,1050996,0,0,0,1050996,1778122,1727082,0,51040,999956,0,1050996,122686
194666,Rabbinical College Bobover Yeshiva Bnei Zion,0,1798844,0,2501730,1293012,1123425,1208718,0,0,0,1208718,2732950,2591296,-20066,121588,1087130,0,1208718,3792
186186,Rabbinical College of America,0,10179936,0,13652231,4269027,2827883,9383204,0,0,0,9383204,7308522,6094489,0,1214033,8169171,0,9383204,221679
194675,Rabbinical College of Ch'san Sofer New York,0,979223,0,1692371,204072,0,1488299,0,0,0,1488299,397016,617489,416926,196453,1684420,-392574,1488299,24000
194736,Rabbinical College of Long Island,0,13196125,0,14448488,5623894,4566823,8824594,0,0,0,8824594,3921284,3928268,13968,6984,8831578,-13968,8824594,0
405854,Rabbinical College of Ohr Shimon Yisroel,0,1666487,0,1983384,218447,0,1764937,0,0,0,1764937,2629045,2444095,0,184950,1579986,1,1764937,0
205124,Rabbinical College Telshe,356169,920013,0,2127110,677692,0,1083582,365836,7025,358811,1449418,1903130,1651271,0,251859,1197559,0,1449418,109783
194718,Rabbinical Seminary M'kor Chaim,0,385777,0,815147,131452,39633,683695,0,0,0,683695,1445291,1442727,0,2564,681131,0,683695,150682
194763,Rabbinical Seminary of America,62785,13468922,0,16106053,4296001,1577075,11807431,2621,0,2621,11810052,4938109,5317878,0,-379769,12413153,-223332,11810052,15352
233301,Randolph College,155941394,38830191,0,216594676,32849768,0,51664157,132080751,80250973,51829778,183744908,42524539,26796542,100510,15828507,167916401,0,183744908,21913584
233295,Randolph-Macon College,122186503,57782655,0,219041817,51385328,31161343,88767801,78888688,41134210,37754478,167656489,71874692,41689828,0,30184864,137471625,0,167656489,22529970
178891,Ranken Technical College,57278593,30890299,0,99724271,22173180,0,72357063,5194028,2041223,3152805,77551091,39684539,23639533,0,16045006,61506085,0,77551091,10413960
215619,Reconstructionist Rabbinical College,14989763,1619664,0,25278311,157906,0,4680427,20439978,14814984,5624994,25120405,3566529,5005955,0,-1439426,26559831,0,25120405,1212908
209922,Reed College,447385039,111919299,0,632605858,126261306,85115206,278001047,228343505,137158330,91185175,506344552,124548836,72931006,3203251,54821081,451523471,0,506344552,60189759
215628,Reformed Presbyterian Theological Seminary,1601530,1580849,0,3190249,12902,0,1519185,1658162,1616093,42069,3177347,1624225,1364959,0,259266,2918081,0,3177347,-30902
231651,Regent University,197849000,117224000,0,329141000,130034000,89245000,169489000,29618000,19530000,10088000,199107000,107111000,87624000,-40000,19447000,179660000,0,199107000,28808000
167598,Regis College,13884621,28875309,452454,57447773,38000518,9861667,4137463,15309792,13086424,2223368,19447255,35419938,32865596,434012,2988354,16458901,0,19447255,587361
127918,Regis University,53277437,52586631,0,156789848,56904672,33264168,62940517,36944659,20809347,16135312,99885176,154573302,122795900,-26577834,5199568,94685606,2,99885176,3024584
140872,Reinhardt University,41429380,31752258,0,81073947,12591100,10623381,36462921,32019926,23883463,8136463,68482847,25180348,22017973,0,3162375,65320472,0,68482847,6867098
475033,Relay Graduate School of Education,,,,,,,,,,,,,,,,,,,
457183,Remington College of Nursing Orlando,0,286050,0,603759,154192,0,449567,0,0,0,449567,2516189,2740293,0,-224104,-233794,907465,449567,287
223463,Remington College-Dallas Campus,0,962715,0,2801313,1546042,0,1255271,0,0,0,1255271,21295332,18816971,-1,2478360,-2876672,1653583,1255271,0
460783,Remington College-Heathrow Campus,0,104544,90191,539379,249460,0,289919,0,0,0,289919,2404310,3405082,-1,-1000773,811840,478852,289919,0
372958,Remington College-Honolulu Campus,0,362813,0,1799919,807667,0,992252,0,0,0,992252,13023978,10870531,1,2153448,-2411138,1249942,992252,0
412599,Remington College-Memphis Campus,0,1215072,0,2569159,1409998,0,1159161,0,0,0,1159161,17341645,14817085,0,2524560,-4067731,2702332,1159161,188
135939,Remington College-Tampa Campus,0,557578,0,1077468,326223,0,751245,0,0,0,751245,3798860,5355264,0,-1556404,536749,1770900,751245,0
129428,Rensselaer Hartford Graduate Center Inc,5121000,3031000,0,21820000,4432000,0,17365000,23000,0,23000,17388000,19869000,21567000,-318000,-2016000,19404000,0,17388000,291000
194824,Rensselaer Polytechnic Institute,622354000,747819000,0,1479402000,980808000,728857000,-36070000,534664000,257593000,277071000,498594000,384440000,406112000,17743000,-3929000,502523000,0,498594000,46738000
149763,Resurrection University,,,,,,,,,,,,,,,,,,,0
217493,Rhode Island School of Design,304478341,191530276,0,561724525,213570066,170928717,261129518,87024941,30498305,56526636,348154459,148090544,111790105,-37396,36263043,311891416,0,348154459,38069049
221351,Rhodes College,355919830,101994337,0,478974022,79213657,45445000,172386326,227374039,162756554,64617485,399760365,97890239,64808197,-395919,32686123,367074242,0,399760365,45222485
227757,Rice University,4865775000,1216936000,0,6284010000,1044145000,859909000,2528045000,2711820000,976699000,1735121000,5239865000,1237959000,525442000,-17071000,695446000,4544419000,0,5239865000,858929000
441104,Richmont Graduate University,1862140,4133377,56535,6467585,444632,0,4791234,1231719,126319,1105400,6022953,5299591,5269885,0,29706,5993247,0,6022953,156009
186283,Rider University,54858000,102907000,0,219164000,96345000,55952000,66888000,55931000,34016000,21915000,122819000,157017000,148166000,163000,9014000,113805000,0,122819000,8189000
136774,Ringling College of Art and Design,30004222,109449490,0,174041677,80426302,69374638,40653086,52962289,15781610,37180679,93615375,58602363,49562399,0,9039964,84575411,0,93615375,2335603
239628,Ripon College,64821511,38831040,0,117281465,38156462,26215793,8472548,70652455,55280698,15371757,79125003,42965130,27540003,521582,15946709,63178294,0,79125003,11575261
183211,Rivier University,37579151,31646292,0,75677285,22506784,16802383,40843238,12327263,6675242,5652021,53170501,38751066,31583216,0,7167850,46002651,0,53170501,5986009
233426,Roanoke College,99826697,79999960,0,232672085,54781684,36553775,47332709,130557692,62110681,68447011,177890401,76452253,58255282,0,18196971,159693430,0,177890401,16460952
215655,Robert Morris University,26421920,126819225,0,192878875,107750838,79298565,66968568,18159469,8891869,9267600,85128037,112358708,101187699,0,11171009,73957028,0,85128037,5389507
148335,Robert Morris University Illinois,53299928,67083545,0,153599534,42710588,22785000,110888946,0,0,0,110888946,104153690,96827416,0,7326274,103562672,0,110888946,9236596
194958,Roberts Wesleyan College,20859066,49886832,0,91262065,12514106,547582,68890066,9857893,7955909,1901984,78747959,36665230,34442076,3807650,6030804,72717155,0,78747959,1037600
170967,Rochester College,1066015,16976632,91741,20625232,25379818,20333066,-7980407,3225821,2651058,574763,-4754586,13566462,13294850,0,271612,-5026198,0,-4754586,130939
195003,Rochester Institute of Technology,752452000,534377000,0,1463731000,475224000,228045000,641237000,347270000,132001000,215269000,988507000,575406000,467017000,1000,108390000,880117000,0,988507000,102713000
148405,Rockford University,7368504,9271155,0,23610308,10602068,0,-12809020,25817260,10083268,15733992,13008240,24931763,20938278,0,3993485,9014755,0,13008240,884872
179043,Rockhurst University,36680100,65048856,0,134497488,70171853,44645000,15731598,48594037,30325137,18268900,64325635,93160299,86639329,-1088920,5432050,58893585,0,64325635,5435256
180595,Rocky Mountain College,21707547,20443550,0,54819480,17654671,13232921,7537698,29627111,21302609,8324502,37164809,23822960,20004565,35453,3853848,33310961,0,37164809,2891523
217518,Roger Williams University,64109000,215580000,0,288745000,198012000,149789000,80329000,10404000,5169000,5235000,90733000,142607000,130845000,0,11762000,78972000,-1000,90733000,11242000
409616,Roger Williams University School of Law,14184000,5315000,0,31522000,1374000,0,26987000,3161000,1872000,1289000,30148000,19062000,13960000,-1000,5101000,25046000,1000,30148000,2777000
136950,Rollins College,373268000,134553000,0,564472000,124312000,104771000,140489000,299671000,195119000,104552000,440160000,157972000,108089000,0,49883000,390277000,0,440160000,46897000
148487,Roosevelt University,79348341,192327592,0,438879102,316754333,229049486,52754475,69370294,30884448,38485846,122124769,124217536,126716827,7610787,5111496,117013273,0,122124769,8603500
145558,Rosalind Franklin University of Medicine and Science,58267600,101587837,0,190617842,105936534,50345000,73833902,10847406,5647217,5200189,84681308,95907028,86386423,0,9520605,75160703,0,84681308,5103721
152318,Rose-Hulman Institute of Technology,175529889,97440142,0,307020440,67886834,40431229,133666683,105466923,67975848,37491075,239133606,95149829,73656323,0,21493506,217640100,0,239133606,28374241
445735,Roseman University of Health Sciences,0,31327307,0,53563853,40746589,25982743,12199167,618097,211514,406583,12817264,39224171,37687034,0,1537137,11280128,-1,12817264,1197728
215691,Rosemont College,13926362,13372215,0,34397728,12299834,5122208,2306619,19791275,13904185,5887090,22097894,19672530,18337978,0,1334552,20763342,0,22097894,2683056
148511,Rush University,263659000,1187178000,0,2583548000,1301923000,0,710641000,570984000,227736000,343248000,1281625000,1462360000,1357723000,185849000,290486000,991139000,0,1281625000,18999000
176318,Rust College,25533544,15752002,0,48403380,6759773,1705766,32460135,9183472,5100221,4083251,41643607,19598452,15950579,-32471,3615402,38028205,0,41643607,4141862
172033,Sacred Heart Major Seminary,0,0,0,13790545,1772876,0,3362869,8654800,4537962,4116838,12017669,9113799,8236671,0,877128,11140541,0,12017669,1225322
239637,Sacred Heart School of Theology,8345400,1132259,0,10691395,1338841,0,2852621,6499933,5105506,1394427,9352554,8636115,6782544,0,1853571,7498983,0,9352554,1775712
130253,Sacred Heart University,109454420,156211072,0,336302823,166466851,141453328,146092591,23743381,11965361,11778020,169835972,165563921,128352363,-2536792,34674766,135161206,0,169835972,20536674
154235,Saint Ambrose University,102537882,82798317,415505,223568338,79363181,58615652,125775719,18429438,8919709,9509729,144205157,84160577,59355365,0,24805212,119399945,0,144205157,19107265
183239,Saint Anselm College,110762361,84065970,0,223916475,76910936,59070000,94609616,52395923,26346751,26049172,147005539,82232673,61410601,0,20822072,126183467,0,147005539,19103575
149028,Saint Anthony College of Nursing,1372125,0,0,1372125,0,0,0,1372125,0,1372125,1372125,4567627,4646232,1450730,1372125,1450730,-1450730,1372125,0
148876,Saint Augustine College,1356955,9840649,0,19091708,9815691,7082395,8713721,562296,0,562296,9276017,16047763,14855240,0,1192523,8083494,0,9276017,155123
199582,Saint Augustine's University,17717052,23108530,0,54131483,20327950,16135863,23576016,10227517,8963615,1263902,33803533,41224244,35897884,2508838,7835198,25968335,0,33803533,2766436
157632,Saint Catharine College,745513,28789446,0,36168500,19380352,13721429,12925331,3862817,624128,3238689,16788148,12512680,12133562,0,379118,16409030,0,16788148,91447
216047,Saint Charles Borromeo Seminary-Overbrook,15675876,10205952,0,28205461,4029521,0,10050108,14125832,5401047,8724785,24175940,9852919,10928990,2377177,1301106,62995821,-40120987,24175940,352944
227845,Saint Edward's University,53372046,165264104,0,269524730,115114110,92167500,103163320,51247300,32227831,19019469,154410620,117471284,101072073,1762843,18162054,136248566,0,154410620,9414308
148575,Saint Francis Medical Center College of Nursing,,,,,,,,,,,,,,,,,,,0
215743,Saint Francis University,34268349,44870254,0,89078757,20708216,11084921,24090800,44279741,22799965,21479776,68370541,66548218,57129189,0,9419029,58951512,0,68370541,4892816
207689,Saint Gregory's University,7639296,5737555,0,16498484,1617772,0,4234557,10646155,8781207,1864948,14880712,10966363,10991203,0,-24840,14905552,0,14880712,1871288
195720,Saint John Fisher College,54472066,105471901,0,205127527,73846915,50147797,107745704,23534908,11673308,11861600,131280612,91918436,76364702,0,15553734,115726878,0,131280612,7673966
137272,Saint John Vianney College Seminary,12820747,3556663,0,13879642,1058895,0,4101489,8719258,8719258,0,12820747,5179168,3880419,0,1298749,11521997,1,12820747,0
167677,Saint John's Seminary,48805056,15398905,0,111978437,134370,0,88314247,23529820,12171015,11358805,111844067,5454670,6130555,7406550,6730665,105113402,0,111844067,2159018
174792,Saint Johns University,165290093,120689552,0,323616081,69732657,43776091,145993857,107889567,67381947,40507620,253883424,95492396,69572592,0,25919804,227963620,0,253883424,27039680
160409,Saint Joseph Seminary College,3622185,2375402,0,6994782,1666813,1362108,3735223,1592746,1574550,18196,5327969,3892958,3363850,0,529108,4798861,0,5327969,520088
161518,Saint Joseph's College of Maine,13646534,38295637,0,60566449,29591044,22438856,23923827,7051578,3747364,3304214,30975405,35971396,32967757,0,3003639,27971766,0,30975405,2322031
195544,Saint Joseph's College-New York,52822000,46242000,0,129176000,40462000,0,76655000,12059000,9131000,2928000,88714000,78740000,74832000,2071000,5979000,82735000,0,88714000,6182000
215770,Saint Joseph's University,191208486,301742149,0,623696242,279385607,223003525,199293363,145017272,52428314,92588958,344310635,228898656,196771142,0,32127514,312183121,0,344310635,27783260
152363,Saint Josephs College,60298825,23741784,0,101500626,30718444,23470224,8868772,61913410,50933862,10979548,70782182,24246283,22876495,0,1369788,69412394,0,70782182,3795890
137032,Saint Leo University,31513140,87650342,0,151849882,44475188,31965494,89569106,17805588,7117029,10688559,107374694,142555158,117643834,0,24911324,82463370,0,107374694,2951847
179256,Saint Louis Christian College,811468,3202574,476628,4490670,1675377,499097,1570668,1244625,225550,1019075,2815293,3784293,3772789,0,11504,2803789,0,2815293,38473
179159,Saint Louis University,1069973664,571380311,107988,1889859604,478122283,271955311,1051845315,359892006,248224873,111667133,1411737321,835354540,658815483,12182803,188721860,1223015461,0,1411737321,180409423
179450,Saint Luke's College of Health Sciences,,,,,,,,,,,,,,,,,,,8121
236452,Saint Martin's University,12487119,55672313,0,83461201,48361468,0,21953199,13146534,8229728,4916806,35099733,33337457,31357487,1166697,3146667,31953066,0,35099733,2044504
