UnitID,Institution Name,Long-term investments (F1112_F2_RV),Property  Plant  and Equipment  net of accumulated depreciation (F1112_F2_RV),Intangible Assets  net of accumulated amortization (F1112_F2_RV),Total assets (F1112_F2_RV),Total liabilities (F1112_F2_RV),Debt related to Property  Plant  and Equipment (F1112_F2_RV),Total unrestricted net assets (F1112_F2_RV),Total restricted net assets (F1112_F2_RV),Permanently restricted net assets included in total restricted net assets (F1112_F2_RV),Temporarily restricted net assets (F1112_F2_RV),Total net assets (F1112_F2_RV),Total revenues and investment return (F1112_F2_RV),Total expenses (F1112_F2_RV),Other specific changes in net assets (F1112_F2_RV),Total change in net assets (F1112_F2_RV),Net assets  beginning of the year (F1112_F2_RV),Adjustments to beginning of year net assets (F1112_F2_RV),Net assets  end of the year (F1112_F2_RV),Investment return - Total (F1112_F2_RV)
199315,Piedmont International University,363605,2096799,0,2984252,1732794,1099538,798246,453212,388964,64248,1251458,3378189,3958799,0,-580610,1832068,0,1251458,13066
440794,Pillar College,546937,211991,0,2240421,112871,0,2094848,32702,0,32702,2127550,4259812,3901867,-157017,200928,1925492,1130,2127550,4887
167455,Pine Manor College,6423290,16389127,340721,25431005,14041964,6817860,1246216,10142825,9173738,969087,11389041,13084791,15203143,0,-2118352,13507393,0,11389041,42246
215424,Pittsburgh Theological Seminary,158242133,9940554,0,173550050,435137,0,33545406,139569507,97547915,42021592,173114913,445908,10457216,0,-10011308,183126221,0,173114913,-6710240
121257,Pitzer College,125689986,85610129,0,241609424,99034627,80424103,90893358,51681439,30031763,21649676,142574797,50290819,50899346,-645270,-1253797,143828594,0,142574797,-723029
121309,Point Loma Nazarene University,53004207,72961176,0,153715666,56310860,32108649,70144134,27260672,18858239,8402433,97404806,83750390,80228440,-3251479,270471,97134335,0,97404806,-2793565
215442,Point Park University,22881289,94642183,0,147657880,75963054,58378093,55819423,15875403,8509907,7365496,71694826,76747442,71144248,-540000,5063194,66091632,540000,71694826,1721566
138868,Point University,3247520,16772019,0,27175418,9981848,4645758,13311624,3881946,3184775,697171,17193570,19112628,14474025,0,4638603,12554967,0,17193570,33877
194541,Polytechnic Institute of New York University,109118000,120821000,0,266949000,178478000,109143000,-2247000,90718000,81422000,9296000,88471000,109185000,119373000,0,-10188000,98659000,0,88471000,-1098000
456481,Polytechnic University of Puerto Rico-Miami,,,,,,,,,,,,,,,,,,,0
456490,Polytechnic University of Puerto Rico-Orlando,,,,,,,,,,,,,,,,,,,0
121345,Pomona College,1836039000,347898000,0,2350970000,303962000,192111000,1003859000,1043149000,323910000,719239000,2047008000,107796000,134486000,5674000,-21016000,2068024000,0,2047008000,33272000
205027,Pontifical College Josephinum,24695262,18517274,0,43790987,5651572,0,26104799,12034616,9808074,2226542,38139415,6898396,7231009,-105144,-437757,38577172,0,38139415,-57221
131405,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,2372407,437408,0,4870517,280892,8353,2166010,2423615,2254753,168862,4589625,4282071,3713914,0,568157,4021468,0,4589625,119284
455813,Pontifical John Paul II Institute for Studies on Marriage and Family,0,22858459,7075509,30072394,11506425,11000000,18565969,0,0,0,18565969,19951238,3605637,0,16345601,2220368,0,18565969,50524
194578,Pratt Institute-Main,99853628,248929998,0,473072054,209797625,105593600,205705012,57569417,39384125,18185292,263274429,159068018,152154788,-9526049,-2612819,265887248,0,263274429,-281160
218539,Presbyterian College,84797050,58688911,114964,157022887,42325144,34591000,19380460,95317283,84812803,10504480,114697743,35038239,38041623,0,-3003384,117701127,0,114697743,1842767
105589,Prescott College,1452253,19467877,21465,26951194,16595853,12893444,8713235,1642106,1119477,522629,10355341,19289856,18095819,0,1194037,9161304,0,10355341,1566
219295,Presentation College,13750639,7960493,0,25791543,6251988,4068310,7651959,11887596,7636896,4250700,19539555,11257852,10572051,-16206,669595,18869960,0,19539555,170098
186122,Princeton Theological Seminary,869951132,190512241,0,1102395802,207662194,111183092,566709514,328024094,78724003,249300091,894733608,1516053,50532524,-8235604,-57252075,951985683,0,894733608,-9282270
186131,Princeton University,17242959000,2991739000,0,21231779000,3885118000,1818832000,6670791000,10675870000,1722789000,8953081000,17346661000,1402103000,1317454000,9450000,94099000,17252562000,0,17346661000,472420000
455770,Providence Christian College,40892,70711,0,1242198,763887,0,442705,35606,20000,15606,478311,3714139,2505463,0,1208676,730365,-1460730,478311,20405
217402,Providence College,175089150,261031059,0,526357707,132197786,107574835,266921320,127238601,69414819,57823782,394159921,164343939,147735610,0,16608329,377551592,0,394159921,-3986037
199412,Queens University of Charlotte,84117996,91239961,0,222039976,81018089,57475000,84952251,56069636,18006290,38063346,141021887,48358919,55288788,0,-6929869,147951756,0,141021887,-150452
148131,Quincy University,14902338,35473241,0,54832595,23271352,17932802,12197638,19363605,13369753,5993852,31561243,25375622,25280471,-9293,85858,31475385,0,31561243,-636505
130226,Quinnipiac University,320507153,821282740,0,1178509253,545638630,481014904,593870321,39000302,22083246,16917056,632870623,265298879,245345675,0,19953204,612917419,0,632870623,-5612903
384421,Rabbi Jacob Joseph School,8950,1457526,0,2149288,355585,193675,1793703,0,0,0,1793703,2096433,2142740,92614,46307,1840010,-92614,1793703,-1147
194657,Rabbinical Academy Mesivta Rabbi Chaim Berlin,0,0,0,717176,65910,0,651266,0,0,0,651266,2994552,2914482,0,80070,571196,0,651266,0
194693,Rabbinical College Beth Shraga,0,1663710,44693,3082766,1952173,1667658,1130593,0,0,0,1130593,1929433,1849856,20,79597,1050996,0,1130593,163601
194666,Rabbinical College Bobover Yeshiva Bnei Zion,0,1722528,0,2495971,1315328,119302,1180643,0,0,0,1180643,2606108,2619146,0,-13038,1208718,-15037,1180643,3173
186186,Rabbinical College of America,0,9744151,0,12671464,3328994,2000000,9342470,0,0,0,9342470,5923921,5964655,0,-40734,9383204,0,9342470,112430
194675,Rabbinical College of Ch'san Sofer New York,0,958510,0,1719652,200778,0,1518874,0,0,0,1518874,584285,578481,30576,36380,1488299,-5805,1518874,24772
194736,Rabbinical College of Long Island,0,5925449,0,7580724,5673118,4491745,1907606,0,0,0,1907606,4315639,4302567,0,13072,8824594,-6930060,1907606,0
405854,Rabbinical College of Ohr Shimon Yisroel,0,1656629,0,1726765,125973,0,1600792,0,0,0,1600792,2019926,2184071,329290,165145,1764937,-329290,1600792,0
205124,Rabbinical College Telshe,284455,907513,0,2593229,1549255,0,700368,343606,7025,336581,1043974,2099167,2504611,0,-405444,1449418,0,1043974,-20228
194718,Rabbinical Seminary M'kor Chaim,0,1025871,0,1512468,571087,39700,941381,0,0,0,941381,1844123,1586437,0,257686,683695,0,941381,114325
194763,Rabbinical Seminary of America,102402,13169524,0,16165585,4394210,1472221,11706902,64473,61735,2738,11771375,6074237,6112914,0,-38677,11810052,0,11771375,8800
233301,Randolph College,140929102,43204935,0,203667639,31654961,0,49887150,122125528,81146738,40978790,172012678,14907185,26689415,50000,-11732230,183744908,0,172012678,-3937871
233295,Randolph-Macon College,119933141,64859397,0,219346600,52128385,30600793,87460804,79757411,44444738,35312673,167218215,43832437,44328305,0,-495868,167714083,0,167218215,1555606
178891,Ranken Technical College,55062025,33049407,0,101810708,26122571,0,69934312,5753825,2102846,3650979,75688137,28114008,29976962,0,-1862954,77551091,0,75688137,-1909384
215619,Reconstructionist Rabbinical College,14431645,1492066,0,26227171,128079,0,6142252,19956840,14495723,5461117,26099092,6040641,5061954,0,978687,25120405,0,26099092,792704
209922,Reed College,460310562,116500999,0,650309051,134742596,83999758,289919580,225646875,155090685,70556190,515566455,94941378,87218500,1499025,9221903,506344552,0,515566455,13298713
215628,Reformed Presbyterian Theological Seminary,1615229,1527432,0,3309919,49396,0,1595559,1664964,1614893,50071,3260523,1297959,1354408,0,-56449,3316972,0,3260523,32765
231651,Regent University,189562000,118604000,0,316129000,133204000,88743000,152811000,30114000,19585000,10529000,182925000,76663000,92845000,0,-16182000,199107000,0,182925000,-3235000
167598,Regis College,14153144,27805614,415324,57007766,34964549,8311882,6493961,15549256,13163993,2385263,22043217,38224010,35628048,0,2595962,19447255,0,22043217,648827
127918,Regis University,71430688,65363137,0,201323937,94469629,60520900,70265344,36588964,13233997,23354967,106854308,160862285,131227710,-30880068,-1245493,108099801,0,106854308,-3064940
140872,Reinhardt University,39476233,35145533,0,87660834,22485041,18029494,36037875,29137918,24022390,5115528,65175793,18036975,22712129,1368100,-3307054,68482847,0,65175793,-10313
475033,Relay Graduate School of Education,0,469552,0,7872470,3423971,0,1343809,3104690,0,3104690,4448499,12700202,8251703,0,4448499,0,0,4448499,17521
457183,Remington College of Nursing Orlando,0,210174,0,328575,213739,0,114836,0,0,0,114836,2914583,2877030,0,37553,449567,-372284,114836,0
223463,Remington College-Dallas Campus,0,903109,0,1852860,1084806,0,768054,0,0,0,768054,19572926,18383559,0,1189367,1255271,-1676584,768054,0
460783,Remington College-Heathrow Campus,0,73715,0,370491,272579,0,97912,0,0,0,97912,2997591,3360641,1,-363049,289919,171042,97912,0
372958,Remington College-Honolulu Campus,0,276742,0,794846,608597,0,186249,0,0,0,186249,10779282,10223016,-1,556265,992252,-1362268,186249,0
412599,Remington College-Memphis Campus,0,897251,0,2389219,1102703,0,1286516,0,0,0,1286516,15565291,14301236,-1,1264054,1159161,-1136699,1286516,550
135939,Remington College-Tampa Campus,0,403623,0,611876,533551,0,78325,0,0,0,78325,3592605,5144106,0,-1551501,751245,878581,78325,0
129428,Rensselaer Hartford Graduate Center Inc,4317000,2776000,0,18804000,3699000,0,15082000,23000,0,23000,15105000,19795000,21762000,-316000,-2283000,17388000,0,15105000,-144000
194824,Rensselaer Polytechnic Institute,583375000,730213000,0,1406522000,1043581000,616039000,-108018000,470959000,310961000,159998000,362941000,340408000,412823000,-63238000,-135653000,498594000,0,362941000,-2410000
149763,Resurrection University,,,,,,,,,,,,,,,,,,,50020
217493,Rhode Island School of Design,283497893,188873868,0,545867612,214514996,169288690,246450689,84901927,32326091,52575836,331352616,96267438,119583306,6514025,-16801843,348154459,0,331352616,-19097397
221351,Rhodes College,324581912,124434668,0,470275342,82906421,44945000,167688840,219680081,162006459,57673622,387368921,57388027,66692527,-3086944,-12391444,399760365,0,387368921,536486
227757,Rice University,4801259000,1202003000,0,6235521000,1029647000,839664000,2483944000,2721930000,997270000,1724660000,5205874000,538249000,547477000,-24763000,-33991000,5239865000,0,5205874000,136919000
441104,Richmont Graduate University,1659115,3913767,32897,6223213,447479,0,4572460,1203274,126319,1076955,5775734,5269221,5516440,0,-247219,6022953,0,5775734,38388
186283,Rider University,52665000,110643000,0,228544000,105020000,56865000,61731000,61793000,34444000,27349000,123524000,158203000,152872000,-4626000,705000,122819000,0,123524000,-514000
136774,Ringling College of Art and Design,29755090,109160948,0,178775592,79454660,67590000,44302690,55018242,17662930,37355312,99320932,58421978,52716421,0,5705557,93615375,0,99320932,-2317372
239628,Ripon College,61932184,38028729,0,116901901,36724268,25815003,7615372,72562261,60403720,12158541,80177633,28701376,27638784,-9962,1052630,79125003,0,80177633,-1405511
183211,Rivier University,37560192,31802293,0,75305851,24414758,16397586,38885082,12006011,6806765,5199246,50891093,29588779,31868187,0,-2279408,53170501,0,50891093,-1874331
233426,Roanoke College,97401019,94521047,0,233093308,56708973,37232366,45078391,131305944,62655559,68650385,176384335,60423635,62749675,0,-2326040,177890401,819974,176384335,1256803
215655,Robert Morris University,24748755,150864938,0,209538384,119962836,91766553,72009453,17566095,9105238,8460857,89575548,112091455,107643944,0,4447511,85128037,0,89575548,-876389
148335,Robert Morris University Illinois,51164566,66848285,0,146936080,46293600,20595000,100621815,20665,20665,0,100642480,83905634,94152100,0,-10246466,110888946,0,100642480,-2565981
194958,Roberts Wesleyan College,23352899,50417150,0,97866206,13328192,447598,68427260,16110754,10273621,5837133,84538014,36678006,35602127,4714176,5790055,78747959,0,84538014,704578
170967,Rochester College,1299112,16573727,56933,20692551,25141134,21078626,-7590327,3141744,2692301,449443,-4448583,13839796,13533793,0,306003,-4754586,0,-4448583,74122
195003,Rochester Institute of Technology,745520000,581562000,0,1490603000,485272000,222912000,659095000,346236000,133141000,213095000,1005331000,504145000,487320000,-1000,16824000,988507000,0,1005331000,16108000
148405,Rockford University,7433193,11679751,0,26364664,10488844,0,-10195603,26071423,10520974,15550449,15875820,24681657,21814077,0,2867580,13008240,0,15875820,279028
179043,Rockhurst University,37846457,69532310,0,130599786,74345865,44601000,10288754,45965167,30687083,15278084,56253921,81973913,90852068,806441,-8071714,64325635,0,56253921,-2525383
180595,Rocky Mountain College,22154001,20954816,0,53340526,17368701,12230306,6025979,29945846,21943358,8002488,35971825,21051007,21343538,-900453,-1192984,37164809,0,35971825,151538
217518,Roger Williams University,59165000,213462000,0,275864000,186565000,143196000,79912000,9387000,6292000,3095000,89299000,136556000,137990000,0,-1434000,90733000,0,89299000,-1096000
409616,Roger Williams University School of Law,13693000,5342000,0,32578000,1033000,0,28529000,3016000,1959000,1057000,31545000,16733000,15335000,-1000,1397000,30148000,0,31545000,-519000
136950,Rollins College,347031000,141787000,0,568733000,155838000,135006000,119149000,293746000,192888000,100858000,412895000,84532000,111797000,0,-27265000,440160000,0,412895000,-9925000
148487,Roosevelt University,76882100,236966504,0,440048519,312715919,227131900,56302733,71029867,30965045,40064822,127332600,120584919,122307928,6930840,5207831,122124769,0,127332600,6645551
145558,Rosalind Franklin University of Medicine and Science,61765154,99937561,0,198086935,115117794,51545000,70427349,12541792,5654162,6887630,82969141,95324903,97037070,0,-1712167,84681308,0,82969141,-3785413
152318,Rose-Hulman Institute of Technology,160352887,134814693,0,337496449,91562942,59158911,145030425,100903082,69380061,31523021,245933507,88726229,79788091,-2138237,6799901,239133606,0,245933507,-3740808
445735,Roseman University of Health Sciences,274196,36601558,0,59561398,48261489,28302535,10584009,715900,266814,449086,11299909,48376455,49893810,0,-1517355,12817264,0,11299909,1058302
215691,Rosemont College,13788293,13599821,0,37989460,11571805,4921184,7240662,19176993,13945134,5231859,26417655,22020502,17700741,0,4319761,22097894,0,26417655,-351960
148511,Rush University,263332000,1256904000,0,2657718000,1342294000,0,790097000,525327000,235367000,289960000,1315424000,1746660000,1440968000,-271893000,33799000,1281625000,0,1315424000,10263000
176318,Rust College,25418307,15858217,0,48332771,6474130,1603164,32678074,9180567,5141416,4039151,41858641,16154386,15939018,-334,215034,41643607,0,41858641,319841
172033,Sacred Heart Major Seminary,0,0,0,14127191,1367833,0,3187327,9572031,5078531,4493500,12759358,8886518,8144829,0,741689,12017669,0,12759358,89768
239637,Sacred Heart School of Theology,8107557,1113770,0,10529334,1223907,0,2688846,6616581,5130521,1486060,9305427,7273291,7320418,0,-47127,9352554,0,9305427,43759
130253,Sacred Heart University,112572913,181251872,0,333780638,153264596,126307874,157036995,23479047,12127540,11351507,180516042,152910084,139428079,-2801935,10680070,169835972,0,180516042,-738090
154235,Saint Ambrose University,107248808,94312039,640401,238596277,100238752,66845000,120043252,18314273,9800335,8513938,138357525,68183988,74031620,0,-5847632,144205157,0,138357525,-277213
183239,Saint Anselm College,106981511,86082537,0,218766582,83713676,57825000,86657785,48395121,27290599,21104522,135052906,52236920,64189553,0,-11952633,147005539,0,135052906,-11701549
149028,Saint Anthony College of Nursing,4146008,0,0,4146008,0,0,0,4146008,0,4146008,4146008,4290138,4472464,2956209,2773883,1372125,0,4146008,0
148876,Saint Augustine College,1391505,9959825,0,18495756,8603221,6940377,9347773,544762,0,544762,9892535,17150136,16533618,0,616518,9276017,0,9892535,38102
199582,Saint Augustine's University,16655809,26110507,0,54623793,20519304,0,24232236,9872253,8963615,908638,34104489,37565471,36883660,-380855,300956,33803533,0,34104489,-386146
157632,Saint Catharine College,749807,33515164,0,41717076,25104684,20354542,13824852,2787540,395964,2391576,16612392,13431363,13607119,0,-175756,16788148,0,16612392,31744
